Div,season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
E1,2324,09/03/2024,15:00,Millwall,Birmingham,1,0
E1,2324,09/03/2024,15:00,Norwich,Rotherham,5,0
E1,2324,09/03/2024,15:00,Preston,Stoke,1,2
E1,2324,09/03/2024,15:00,QPR,Middlesbrough,0,2
E1,2324,09/03/2024,15:00,Southampton,Sunderland,4,2
E1,2324,09/03/2024,15:00,Watford,Coventry,1,2
E1,2324,10/03/2024,12:00,Huddersfield,West Brom,1,4
E1,2324,10/03/2024,12:30,Bristol City,Swansea,1,0
E1,2324,12/03/2024,19:45,Birmingham,Middlesbrough,0,1
E1,2324,16/03/2024,12:30,Swansea,Cardiff,2,0
E1,2324,16/03/2024,15:00,Birmingham,Watford,0,1
E1,2324,16/03/2024,15:00,Ipswich,Sheffield Weds,6,0
E1,2324,16/03/2024,15:00,Middlesbrough,Blackburn,0,0
E1,2324,16/03/2024,15:00,Plymouth,Preston,0,1
E1,2324,16/03/2024,15:00,Rotherham,Huddersfield,0,0
E1,2324,16/03/2024,15:00,Stoke,Norwich,0,3
E1,2324,16/03/2024,15:00,Sunderland,QPR,0,0
E1,2324,16/03/2024,15:00,West Brom,Bristol City,2,0
E1,2324,17/03/2024,15:00,Leeds,Millwall,2,0
E1,2324,29/03/2024,12:30,Bristol City,Leicester,1,0
E1,2324,29/03/2024,13:00,Millwall,West Brom,1,1
E1,2324,29/03/2024,15:00,Cardiff,Sunderland,0,2
E1,2324,29/03/2024,15:00,Huddersfield,Coventry,1,3
E1,2324,29/03/2024,15:00,Hull,Stoke,0,2
E1,2324,29/03/2024,15:00,Norwich,Plymouth,2,1
E1,2324,29/03/2024,15:00,Preston,Rotherham,3,0
E1,2324,29/03/2024,15:00,QPR,Birmingham,2,1
E1,2324,29/03/2024,15:00,Sheffield Weds,Swansea,1,1
E1,2324,29/03/2024,15:00,Southampton,Middlesbrough,1,1
E1,2324,29/03/2024,17:30,Blackburn,Ipswich,0,1
E1,2324,29/03/2024,20:00,Watford,Leeds,2,2
E1,2324,01/04/2024,12:30,Leicester,Norwich,3,1
E1,2324,01/04/2024,15:00,Birmingham,Preston,1,0
E1,2324,01/04/2024,15:00,Coventry,Cardiff,1,2
E1,2324,01/04/2024,15:00,Middlesbrough,Sheffield Weds,2,0
E1,2324,01/04/2024,15:00,Plymouth,Bristol City,0,1
E1,2324,01/04/2024,15:00,Rotherham,Millwall,2,1
E1,2324,01/04/2024,15:00,Stoke,Huddersfield,1,1
E1,2324,01/04/2024,15:00,Sunderland,Blackburn,1,5
E1,2324,01/04/2024,15:00,Swansea,QPR,0,1
E1,2324,01/04/2024,15:00,West Brom,Watford,2,2
E1,2324,01/04/2024,17:30,Ipswich,Southampton,3,2
E1,2324,01/04/2024,20:00,Leeds,Hull,3,1
E1,2324,05/04/2024,20:00,Rotherham,Plymouth,0,1
E1,2324,06/04/2024,12:30,Norwich,Ipswich,1,0
E1,2324,06/04/2024,15:00,Blackburn,Southampton,0,0
E1,2324,06/04/2024,15:00,Cardiff,Hull,1,3
E1,2324,06/04/2024,15:00,Coventry,Leeds,2,1
E1,2324,06/04/2024,15:00,Huddersfield,Millwall,1,0
E1,2324,06/04/2024,15:00,Leicester,Birmingham,2,1
E1,2324,06/04/2024,15:00,Middlesbrough,Swansea,2,0
E1,2324,06/04/2024,15:00,QPR,Sheffield Weds,0,2
E1,2324,06/04/2024,15:00,Stoke,West Brom,2,2
E1,2324,06/04/2024,15:00,Sunderland,Bristol City,0,0
E1,2324,06/04/2024,15:00,Watford,Preston,0,0
E1,2324,09/04/2024,19:45,Millwall,Leicester,1,0
E1,2324,09/04/2024,19:45,Plymouth,QPR,1,1
E1,2324,09/04/2024,19:45,Preston,Huddersfield,4,1
E1,2324,09/04/2024,19:45,Sheffield Weds,Norwich,2,2
E1,2324,09/04/2024,19:45,Southampton,Coventry,2,1
E1,2324,09/04/2024,20:00,Leeds,Sunderland,0,0
E1,2324,10/04/2024,19:45,Birmingham,Cardiff,0,1
E1,2324,10/04/2024,19:45,Bristol City,Blackburn,5,0
E1,2324,10/04/2024,19:45,Hull,Middlesbrough,2,2
E1,2324,10/04/2024,19:45,Ipswich,Watford,0,0
E1,2324,10/04/2024,20:00,Swansea,Stoke,3,0
E1,2324,10/04/2024,20:00,West Brom,Rotherham,2,0
E1,2324,12/04/2024,20:00,Plymouth,Leicester,1,0
E1,2324,13/04/2024,12:30,Leeds,Blackburn,0,1
E1,2324,13/04/2024,15:00,Birmingham,Coventry,3,0
E1,2324,13/04/2024,15:00,Bristol City,Huddersfield,1,1
E1,2324,13/04/2024,15:00,Hull,QPR,3,0
E1,2324,13/04/2024,15:00,Ipswich,Middlesbrough,1,1
E1,2324,13/04/2024,15:00,Millwall,Cardiff,3,1
E1,2324,13/04/2024,15:00,Preston,Norwich,0,1
E1,2324,13/04/2024,15:00,Sheffield Weds,Stoke,1,1
E1,2324,13/04/2024,15:00,Southampton,Watford,3,2
E1,2324,13/04/2024,15:00,Swansea,Rotherham,1,0
E1,2324,13/04/2024,15:00,West Brom,Sunderland,0,1
E1,2324,16/04/2024,20:00,Southampton,Preston,3,0
E1,2324,20/04/2024,12:30,Leicester,West Brom,2,1
E1,2324,20/04/2024,15:00,Cardiff,Southampton,2,1
E1,2324,20/04/2024,15:00,Huddersfield,Swansea,0,4
E1,2324,20/04/2024,15:00,Norwich,Bristol City,1,1
E1,2324,20/04/2024,15:00,Rotherham,Birmingham,0,0
E1,2324,20/04/2024,15:00,Stoke,Plymouth,3,0
E1,2324,20/04/2024,15:00,Sunderland,Millwall,0,1
E1,2324,20/04/2024,15:00,Watford,Hull,0,0
E1,2324,20/04/2024,17:15,QPR,Preston,1,0
E1,2324,21/04/2024,12:30,Blackburn,Sheffield Weds,1,3
E1,2324,22/04/2024,20:00,Middlesbrough,Leeds,3,4
E1,2324,23/04/2024,20:00,Leicester,Southampton,5,0
E1,2324,24/04/2024,19:45,Coventry,Hull,2,3
E1,2324,26/04/2024,20:00,QPR,Leeds,4,0
E1,2324,27/04/2024,15:00,Blackburn,Coventry,0,0
E1,2324,27/04/2024,15:00,Bristol City,Rotherham,2,0
E1,2324,27/04/2024,15:00,Cardiff,Middlesbrough,1,4
E1,2324,27/04/2024,15:00,Huddersfield,Birmingham,1,1
E1,2324,27/04/2024,15:00,Millwall,Plymouth,1,0
E1,2324,27/04/2024,15:00,Norwich,Swansea,2,2
E1,2324,27/04/2024,15:00,Sheffield Weds,West Brom,3,0
E1,2324,27/04/2024,15:00,Southampton,Stoke,0,1
E1,2324,27/04/2024,15:00,Watford,Sunderland,1,0
E1,2324,27/04/2024,20:00,Hull,Ipswich,3,3
E1,2324,29/04/2024,20:00,Preston,Leicester,0,3
E1,2324,30/04/2024,20:00,Coventry,Ipswich,1,2
E1,2324,04/05/2024,12:30,Birmingham,Norwich,1,0
E1,2324,04/05/2024,12:30,Coventry,QPR,1,2
E1,2324,04/05/2024,12:30,Ipswich,Huddersfield,2,0
E1,2324,04/05/2024,12:30,Leeds,Southampton,1,2
E1,2324,04/05/2024,12:30,Leicester,Blackburn,0,2
E1,2324,04/05/2024,12:30,Middlesbrough,Watford,3,1
E1,2324,04/05/2024,12:30,Plymouth,Hull,1,0
E1,2324,04/05/2024,12:30,Rotherham,Cardiff,5,2
E1,2324,04/05/2024,12:30,Stoke,Bristol City,4,0
E1,2324,04/05/2024,12:30,Sunderland,Sheffield Weds,0,2
E1,2324,04/05/2024,12:30,Swansea,Millwall,0,1
E1,2324,04/05/2024,12:30,West Brom,Preston,3,0
